Pickup_date,locationID
2015-01-01 00:30:00,""
2015-01-01 01:22:00,""
2015-01-01 01:23:00,""
2015-01-01 01:44:00,""
2015-01-01 02:00:00,""
2015-01-01 02:00:00,""
2015-01-01 02:00:00,""
2015-01-01 02:50:00,""
2015-01-01 04:45:00,""
2015-01-01 06:30:00,""
2015-01-01 07:15:00,""
2015-01-01 07:54:00,""
2015-01-01 10:30:00,""
2015-01-01 11:00:00,""
2015-01-01 12:42:00,""
2015-01-01 12:58:00,""
2015-01-01 13:28:00,""
2015-01-01 14:27:00,""
2015-01-01 16:15:00,""
2015-01-01 16:59:00,""
2015-01-01 17:53:00,""
2015-01-01 18:45:00,""
2015-01-01 19:00:00,""
2015-01-01 19:54:00,""
2015-01-01 21:45:00,""
2015-01-01 22:00:00,""
2015-01-02 01:00:00,""
2015-01-02 01:08:00,""
2015-01-02 01:10:00,""
2015-01-02 02:45:00,""
2015-01-02 05:03:00,""
2015-01-02 05:15:00,""
2015-01-02 05:45:00,""
2015-01-02 07:30:00,""
2015-01-02 07:45:00,""
2015-01-02 07:46:00,""
2015-01-02 08:05:00,""
2015-01-02 08:38:00,""
2015-01-02 09:45:00,""
2015-01-02 10:31:00,""
2015-01-02 10:35:00,""
2015-01-02 11:00:00,""
2015-01-02 11:17:00,""
2015-01-02 11:54:00,""
2015-01-02 12:12:00,""
2015-01-02 12:44:00,""
2015-01-02 13:04:00,""
2015-01-02 13:10:00,""
2015-01-02 13:40:00,""
2015-01-02 13:45:00,""
2015-01-02 14:00:00,""
2015-01-02 14:02:00,""
2015-01-02 14:15:00,""
2015-01-02 15:23:00,""
2015-01-02 15:25:00,""
2015-01-02 16:00:00,""
2015-01-02 16:16:00,""
2015-01-02 16:25:00,""
2015-01-02 16:45:00,""
2015-01-02 16:51:00,""
2015-01-02 17:44:00,""
2015-01-02 17:46:00,""
2015-01-02 17:49:00,""
2015-01-02 18:07:00,""
2015-01-02 18:20:00,""
2015-01-02 18:25:00,""
2015-01-02 18:27:00,""
2015-01-02 18:33:00,""
2015-01-02 18:50:00,""
2015-01-02 19:15:00,""
2015-01-02 19:30:00,""
2015-01-02 19:53:00,""
2015-01-02 19:57:00,""
2015-01-02 20:07:00,""
2015-01-02 20:08:00,""
2015-01-02 20:10:00,""
2015-01-02 20:29:00,""
2015-01-02 20:30:00,""
2015-01-02 20:30:00,""
2015-01-02 20:43:00,""
2015-01-02 21:03:00,""
2015-01-02 21:27:00,""
2015-01-02 21:27:00,""
2015-01-02 21:38:00,""
2015-01-02 21:41:00,""
2015-01-02 21:47:00,""
2015-01-02 21:47:00,""
2015-01-02 22:00:00,""
2015-01-02 22:00:00,""
2015-01-02 22:09:00,""
2015-01-02 22:11:00,""
2015-01-02 22:25:00,""
2015-01-02 22:47:00,""
2015-01-02 22:47:00,""
2015-01-02 22:49:00,""
2015-01-02 22:49:00,""
2015-01-02 22:52:00,""
2015-01-02 23:00:00,""
2015-01-02 23:02:00,""
2015-01-02 23:18:00,""
2015-01-02 23:19:00,""
2015-01-02 23:32:00,""
2015-01-02 23:44:00,""
2015-01-02 23:45:00,""
2015-01-02 23:49:00,""
2015-01-03 00:00:00,""
2015-01-03 00:28:00,""
2015-01-03 00:30:00,""
2015-01-03 00:41:00,""
2015-01-03 01:21:00,""
2015-01-03 01:45:00,""
2015-01-03 01:57:00,""
2015-01-03 05:00:00,""
2015-01-03 05:27:00,""
2015-01-03 07:15:00,""
2015-01-03 07:28:00,""
2015-01-03 08:00:00,""
2015-01-03 08:21:00,""
2015-01-03 09:02:00,""
2015-01-03 09:18:00,""
2015-01-03 09:30:00,""
2015-01-03 09:30:00,""
2015-01-03 10:15:00,""
2015-01-03 10:15:00,""
2015-01-03 10:45:00,""
2015-01-03 10:50:00,""
2015-01-03 11:30:00,""
2015-01-03 12:35:00,""
2015-01-03 13:00:00,""
2015-01-03 13:10:00,""
2015-01-03 13:50:00,""
2015-01-03 14:15:00,""
2015-01-03 14:20:00,""
2015-01-03 14:20:00,""
2015-01-03 15:09:00,""
2015-01-03 15:14:00,""
2015-01-03 15:27:00,""
2015-01-03 15:46:00,""
2015-01-03 15:47:00,""
2015-01-03 15:47:00,""
2015-01-03 16:15:00,""
2015-01-03 16:28:00,""
2015-01-03 16:35:00,""
2015-01-03 16:44:00,""
2015-01-03 17:18:00,""
2015-01-03 17:30:00,""
2015-01-03 17:34:00,""
2015-01-03 17:37:00,""
2015-01-03 17:58:00,""
2015-01-03 17:59:00,""
2015-01-03 18:30:00,""
2015-01-03 18:44:00,""
2015-01-03 18:45:00,""
2015-01-03 18:52:00,""
2015-01-03 18:53:00,""
2015-01-03 19:52:00,""
2015-01-03 19:56:00,""
2015-01-03 20:30:00,""
2015-01-03 21:00:00,""
2015-01-03 21:30:00,""
2015-01-03 21:49:00,""
2015-01-03 22:04:00,""
2015-01-03 22:44:00,""
2015-01-03 23:09:00,""
2015-01-03 23:24:00,""
2015-01-03 23:45:00,""
2015-01-03 23:45:00,""
2015-01-04 00:24:00,""
2015-01-04 00:44:00,""
2015-01-04 05:51:00,""
2015-01-04 07:30:00,""
2015-01-04 08:27:00,""
2015-01-04 08:30:00,""
2015-01-04 08:32:00,""
2015-01-04 09:30:00,""
2015-01-04 09:32:00,""
2015-01-04 09:44:00,""
2015-01-04 10:00:00,""
2015-01-04 10:20:00,""
2015-01-04 10:48:00,""
2015-01-04 11:00:00,""
2015-01-04 11:00:00,""
2015-01-04 11:00:00,""
2015-01-04 11:00:00,""
2015-01-04 11:15:00,""
2015-01-04 12:48:00,""
2015-01-04 13:42:00,""
2015-01-04 14:20:00,""
2015-01-04 14:30:00,""
2015-01-04 15:00:00,""
2015-01-04 15:12:00,""
2015-01-04 15:30:00,""
2015-01-04 15:30:00,""
2015-01-04 15:34:00,""
2015-01-04 16:30:00,""
2015-01-04 16:35:00,""
2015-01-04 16:47:00,""
2015-01-04 16:48:00,""
2015-01-04 17:00:00,""
2015-01-04 17:12:00,""
2015-01-04 17:13:00,""
2015-01-04 17:15:00,""
2015-01-04 17:25:00,""
2015-01-04 17:25:00,""
2015-01-04 17:41:00,""
2015-01-04 17:50:00,""
2015-01-04 18:00:00,""
2015-01-04 18:20:00,""
2015-01-04 18:28:00,""
2015-01-04 18:30:00,""
2015-01-04 18:32:00,""
2015-01-04 18:40:00,""
2015-01-04 18:45:00,""
2015-01-04 18:57:00,""
2015-01-04 18:59:00,""
2015-01-04 19:01:00,""
2015-01-04 19:15:00,""
2015-01-04 19:21:00,""
2015-01-04 19:35:00,""
2015-01-04 19:47:00,""
2015-01-04 19:50:00,""
2015-01-04 19:52:00,""
2015-01-04 19:58:00,""
2015-01-04 20:28:00,""
2015-01-04 20:28:00,""
2015-01-04 20:45:00,""
2015-01-04 21:00:00,""
2015-01-04 21:00:00,""
2015-01-04 21:00:00,""
2015-01-04 21:20:00,""
